PokemonId|s	PokedexId|s	Index|i
tentacool	kanto3	72
tentacruel	kanto3	73
geodude	kanto3	74
graveler	kanto3	75
golem	kanto3	76
ponyta	kanto3	77
rapidash	kanto3	78
slowpoke	kanto3	79
slowbro	kanto3	80
magnemite	kanto3	81
magneton	kanto3	82
farfetch'd	kanto3	83
doduo	kanto3	84
dodrio	kanto3	85
seel	kanto3	86
dewgong	kanto3	87
grimer	kanto3	88
muk	kanto3	89
shellder	kanto3	90
cloyster	kanto3	91
gastly	kanto3	92
haunter	kanto3	93
gengar	kanto3	94
onix	kanto3	95
drowzee	kanto3	96
hypno	kanto3	97
krabby	kanto3	98
kingler	kanto3	99
voltorb	kanto3	100
electrode	kanto3	101
exeggcute	kanto3	102
exeggutor	kanto3	103
cubone	kanto3	104
marowak	kanto3	105
hitmonlee	kanto3	106
hitmonchan	kanto3	107
lickitung	kanto3	108
koffing	kanto3	109
weezing	kanto3	110
rhyhorn	kanto3	111
rhydon	kanto3	112
chansey	kanto3	113
tangela	kanto3	114
kangaskhan	kanto3	115
horsea	kanto3	116
seadra	kanto3	117
goldeen	kanto3	118
seaking	kanto3	119
staryu	kanto3	120
starmie	kanto3	121
mr. mime	kanto3	122
scyther	kanto3	123
jynx	kanto3	124
electabuzz	kanto3	125
magmar	kanto3	126
pinsir	kanto3	127
tauros	kanto3	128
magikarp	kanto3	129
gyarados	kanto3	130
lapras	kanto3	131
ditto	kanto3	132
eevee	kanto3	133
vaporeon	kanto3	134
jolteon	kanto3	135
flareon	kanto3	136
porygon	kanto3	137
omanyte	kanto3	138
omastar	kanto3	139
kabuto	kanto3	140
kabutops	kanto3	141
aerodactyl	kanto3	142
snorlax	kanto3	143
articuno	kanto3	144
zapdos	kanto3	145
moltres	kanto3	146
dratini	kanto3	147
dragonair	kanto3	148
dragonite	kanto3	149
mewtwo	kanto3	150
mew	kanto3	151
bulbasaur	national4	1
ivysaur	national4	2
venusaur	national4	3
charmander	national4	4
charmeleon	national4	5
charizard	national4	6
squirtle	national4	7
wartortle	national4	8
blastoise	national4	9
caterpie	national4	10
metapod	national4	11
butterfree	national4	12
weedle	national4	13
kakuna	national4	14
beedrill	national4	15
pidgey	national4	16
pidgeotto	national4	17
pidgeot	national4	18
rattata	national4	19
raticate	national4	20
spearow	national4	21
fearow	national4	22
ekans	national4	23
arbok	national4	24
pikachu	national4	25
raichu	national4	26
sandshrew	national4	27
sandslash	national4	28
nidoran_f	national4	29
nidorina	national4	30
nidoqueen	national4	31
nidoran_m	national4	32
nidorino	national4	33
nidoking	national4	34
clefairy	national4	35
clefable	national4	36
vulpix	national4	37
ninetales	national4	38
jigglypuff	national4	39
wigglytuff	national4	40
zubat	national4	41
golbat	national4	42
oddish	national4	43
gloom	national4	44
vileplume	national4	45
paras	national4	46
parasect	national4	47
venonat	national4	48
venomoth	national4	49
diglett	national4	50
dugtrio	national4	51
meowth	national4	52
persian	national4	53
psyduck	national4	54
golduck	national4	55
mankey	national4	56
primeape	national4	57
growlithe	national4	58
arcanine	national4	59
poliwag	national4	60
poliwhirl	national4	61
poliwrath	national4	62
abra	national4	63
kadabra	national4	64
alakazam	national4	65
machop	national4	66
machoke	national4	67
machamp	national4	68
bellsprout	national4	69
weepinbell	national4	70
victreebel	national4	71
tentacool	national4	72
tentacruel	national4	73
geodude	national4	74
graveler	national4	75
golem	national4	76
ponyta	national4	77
rapidash	national4	78
slowpoke	national4	79
slowbro	national4	80
magnemite	national4	81
magneton	national4	82
farfetch'd	national4	83
doduo	national4	84
dodrio	national4	85
seel	national4	86
dewgong	national4	87
grimer	national4	88
muk	national4	89
shellder	national4	90
cloyster	national4	91
gastly	national4	92
haunter	national4	93
gengar	national4	94
onix	national4	95
drowzee	national4	96
hypno	national4	97
krabby	national4	98
kingler	national4	99
voltorb	national4	100
electrode	national4	101
exeggcute	national4	102
exeggutor	national4	103
cubone	national4	104
marowak	national4	105
hitmonlee	national4	106
hitmonchan	national4	107
lickitung	national4	108
koffing	national4	109
weezing	national4	110
rhyhorn	national4	111
rhydon	national4	112
chansey	national4	113
tangela	national4	114
kangaskhan	national4	115
horsea	national4	116
seadra	national4	117
goldeen	national4	118
seaking	national4	119
staryu	national4	120
starmie	national4	121
mr. mime	national4	122
scyther	national4	123
jynx	national4	124
electabuzz	national4	125
magmar	national4	126
pinsir	national4	127
tauros	national4	128
magikarp	national4	129
gyarados	national4	130
lapras	national4	131
ditto	national4	132
eevee	national4	133
vaporeon	national4	134
jolteon	national4	135
flareon	national4	136
porygon	national4	137
omanyte	national4	138
omastar	national4	139
kabuto	national4	140
kabutops	national4	141
aerodactyl	national4	142
snorlax	national4	143
articuno	national4	144
zapdos	national4	145
moltres	national4	146
dratini	national4	147
dragonair	national4	148
dragonite	national4	149
mewtwo	national4	150
mew	national4	151
chikorita	national4	152
bayleef	national4	153
meganium	national4	154
cyndaquil	national4	155
quilava	national4	156
typhlosion	national4	157
totodile	national4	158
croconaw	national4	159
feraligatr	national4	160
sentret	national4	161
furret	national4	162
hoothoot	national4	163
noctowl	national4	164
ledyba	national4	165
ledian	national4	166
spinarak	national4	167
ariados	national4	168
crobat	national4	169
chinchou	national4	170
lanturn	national4	171
pichu	national4	172
cleffa	national4	173
igglybuff	national4	174
togepi	national4	175
togetic	national4	176
natu	national4	177
xatu	national4	178
mareep	national4	179
flaaffy	national4	180
ampharos	national4	181
bellossom	national4	182
marill	national4	183
azumarill	national4	184
sudowoodo	national4	185
politoed	national4	186
hoppip	national4	187
skiploom	national4	188
jumpluff	national4	189
aipom	national4	190
sunkern	national4	191
sunflora	national4	192
yanma	national4	193
wooper	national4	194
quagsire	national4	195
espeon	national4	196
umbreon	national4	197
murkrow	national4	198
slowking	national4	199
misdreavus	national4	200
unown	national4	201
wobbuffet	national4	202
girafarig	national4	203
pineco	national4	204
forretress	national4	205
dunsparce	national4	206
gligar	national4	207
steelix	national4	208
snubbull	national4	209
granbull	national4	210
qwilfish	national4	211
scizor	national4	212
shuckle	national4	213
heracross	national4	214
sneasel	national4	215
teddiursa	national4	216
ursaring	national4	217
slugma	national4	218
magcargo	national4	219
swinub	national4	220
piloswine	national4	221
corsola	national4	222
remoraid	national4	223
octillery	national4	224
delibird	national4	225
mantine	national4	226
skarmory	national4	227
houndour	national4	228
houndoom	national4	229
kingdra	national4	230
phanpy	national4	231
donphan	national4	232
porygon2	national4	233
stantler	national4	234
smeargle	national4	235
tyrogue	national4	236
hitmontop	national4	237
smoochum	national4	238
elekid	national4	239
magby	national4	240
miltank	national4	241
blissey	national4	242
raikou	national4	243
entei	national4	244
suicune	national4	245
larvitar	national4	246
pupitar	national4	247
tyranitar	national4	248
lugia	national4	249
ho-oh	national4	250
celebi	national4	251
treecko	national4	252
grovyle	national4	253
sceptile	national4	254
torchic	national4	255
combusken	national4	256
blaziken	national4	257
mudkip	national4	258
marshtomp	national4	259
swampert	national4	260
poochyena	national4	261
mightyena	national4	262
zigzagoon	national4	263
linoone	national4	264
wurmple	national4	265
silcoon	national4	266
beautifly	national4	267
cascoon	national4	268
dustox	national4	269
lotad	national4	270
lombre	national4	271
ludicolo	national4	272
seedot	national4	273
nuzleaf	national4	274
shiftry	national4	275
taillow	national4	276
swellow	national4	277
wingull	national4	278
pelipper	national4	279
ralts	national4	280
kirlia	national4	281
gardevoir	national4	282
surskit	national4	283
masquerain	national4	284
shroomish	national4	285
breloom	national4	286
slakoth	national4	287
vigoroth	national4	288
slaking	national4	289
nincada	national4	290
ninjask	national4	291
shedinja	national4	292
whismur	national4	293
loudred	national4	294
exploud	national4	295
makuhita	national4	296
hariyama	national4	297
azurill	national4	298
nosepass	national4	299
skitty	national4	300
delcatty	national4	301
sableye	national4	302
mawile	national4	303
aron	national4	304
lairon	national4	305
aggron	national4	306
meditite	national4	307
medicham	national4	308
electrike	national4	309
manectric	national4	310
plusle	national4	311
minun	national4	312
volbeat	national4	313
illumise	national4	314
roselia	national4	315
gulpin	national4	316
swalot	national4	317
carvanha	national4	318
sharpedo	national4	319
wailmer	national4	320
wailord	national4	321
numel	national4	322
camerupt	national4	323
torkoal	national4	324
spoink	national4	325
grumpig	national4	326
spinda	national4	327
trapinch	national4	328
vibrava	national4	329
flygon	national4	330
cacnea	national4	331
cacturne	national4	332
swablu	national4	333
altaria	national4	334
zangoose	national4	335
seviper	national4	336
lunatone	national4	337
solrock	national4	338
barboach	national4	339
whiscash	national4	340
corphish	national4	341
crawdaunt	national4	342
baltoy	national4	343
claydol	national4	344
lileep	national4	345
cradily	national4	346
anorith	national4	347
armaldo	national4	348
feebas	national4	349
milotic	national4	350
castform	national4	351
kecleon	national4	352
shuppet	national4	353
banette	national4	354
duskull	national4	355
dusclops	national4	356
tropius	national4	357
chimecho	national4	358
absol	national4	359
wynaut	national4	360
snorunt	national4	361
glalie	national4	362
spheal	national4	363
sealeo	national4	364
walrein	national4	365
clamperl	national4	366
huntail	national4	367
gorebyss	national4	368
relicanth	national4	369
luvdisc	national4	370
bagon	national4	371
shelgon	national4	372
salamence	national4	373
beldum	national4	374
metang	national4	375
metagross	national4	376
regirock	national4	377
regice	national4	378
registeel	national4	379
latias	national4	380
latios	national4	381
kyogre	national4	382
groudon	national4	383
rayquaza	national4	384
jirachi	national4	385
deoxys	national4	386
turtwig	national4	387
grotle	national4	388
torterra	national4	389
chimchar	national4	390
monferno	national4	391
infernape	national4	392
piplup	national4	393
prinplup	national4	394
empoleon	national4	395
starly	national4	396
staravia	national4	397
staraptor	national4	398
bidoof	national4	399
bibarel	national4	400
kricketot	national4	401
kricketune	national4	402
shinx	national4	403
luxio	national4	404
luxray	national4	405
budew	national4	406
roserade	national4	407
cranidos	national4	408
rampardos	national4	409
shieldon	national4	410
bastiodon	national4	411
burmy	national4	412
wormadam	national4	413
mothim	national4	414
combee	national4	415
vespiquen	national4	416
pachirisu	national4	417
buizel	national4	418
floatzel	national4	419
cherubi	national4	420
cherrim	national4	421
shellos	national4	422
gastrodon	national4	423
ambipom	national4	424
drifloon	national4	425
drifblim	national4	426
buneary	national4	427
lopunny	national4	428
mismagius	national4	429
honchkrow	national4	430
glameow	national4	431
purugly	national4	432
chingling	national4	433
stunky	national4	434
skuntank	national4	435
bronzor	national4	436
bronzong	national4	437
bonsly	national4	438
mime jr.	national4	439
happiny	national4	440
chatot	national4	441
spiritomb	national4	442
gible	national4	443
gabite	national4	444
garchomp	national4	445
munchlax	national4	446
riolu	national4	447
lucario	national4	448
hippopotas	national4	449
hippowdon	national4	450
skorupi	national4	451
drapion	national4	452
croagunk	national4	453
toxicroak	national4	454
carnivine	national4	455
finneon	national4	456
lumineon	national4	457
mantyke	national4	458
snover	national4	459
abomasnow	national4	460
weavile	national4	461
magnezone	national4	462
lickilicky	national4	463
rhyperior	national4	464
tangrowth	national4	465
electivire	national4	466
magmortar	national4	467
togekiss	national4	468
yanmega	national4	469
leafeon	national4	470
glaceon	national4	471
gliscor	national4	472
mamoswine	national4	473
porygon-z	national4	474
gallade	national4	475
probopass	national4	476
dusknoir	national4	477
froslass	national4	478
rotom	national4	479
uxie	national4	480
mesprit	national4	481
azelf	national4	482
dialga	national4	483
palkia	national4	484
heatran	national4	485
regigigas	national4	486
giratina	national4	487
cresselia	national4	488
phione	national4	489
manaphy	national4	490
darkrai	national4	491
shaymin	national4	492
arceus	national4	493
turtwig	sinnoh4	1
grotle	sinnoh4	2
torterra	sinnoh4	3
chimchar	sinnoh4	4
monferno	sinnoh4	5
infernape	sinnoh4	6
piplup	sinnoh4	7
prinplup	sinnoh4	8
empoleon	sinnoh4	9
starly	sinnoh4	10
staravia	sinnoh4	11
staraptor	sinnoh4	12
bidoof	sinnoh4	13
bibarel	sinnoh4	14
kricketot	sinnoh4	15
kricketune	sinnoh4	16
shinx	sinnoh4	17
luxio	sinnoh4	18
luxray	sinnoh4	19
abra	sinnoh4	20
kadabra	sinnoh4	21
alakazam	sinnoh4	22
magikarp	sinnoh4	23
gyarados	sinnoh4	24
budew	sinnoh4	25
roselia	sinnoh4	26
roserade	sinnoh4	27
zubat	sinnoh4	28
golbat	sinnoh4	29
crobat	sinnoh4	30
geodude	sinnoh4	31
graveler	sinnoh4	32
golem	sinnoh4	33
onix	sinnoh4	34
steelix	sinnoh4	35
cranidos	sinnoh4	36
rampardos	sinnoh4	37
shieldon	sinnoh4	38
bastiodon	sinnoh4	39
machop	sinnoh4	40
machoke	sinnoh4	41
machamp	sinnoh4	42
psyduck	sinnoh4	43
golduck	sinnoh4	44
burmy	sinnoh4	45
wormadam	sinnoh4	46
mothim	sinnoh4	47
wurmple	sinnoh4	48
silcoon	sinnoh4	49
beautifly	sinnoh4	50
cascoon	sinnoh4	51
dustox	sinnoh4	52
combee	sinnoh4	53
vespiquen	sinnoh4	54
pachirisu	sinnoh4	55
buizel	sinnoh4	56
floatzel	sinnoh4	57
cherubi	sinnoh4	58
cherrim	sinnoh4	59
shellos	sinnoh4	60
gastrodon	sinnoh4	61
heracross	sinnoh4	62
aipom	sinnoh4	63
ambipom	sinnoh4	64
drifloon	sinnoh4	65
drifblim	sinnoh4	66
buneary	sinnoh4	67
lopunny	sinnoh4	68
gastly	sinnoh4	69
haunter	sinnoh4	70
gengar	sinnoh4	71
misdreavus	sinnoh4	72
mismagius	sinnoh4	73
murkrow	sinnoh4	74
honchkrow	sinnoh4	75
glameow	sinnoh4	76
purugly	sinnoh4	77
goldeen	sinnoh4	78
seaking	sinnoh4	79
barboach	sinnoh4	80
whiscash	sinnoh4	81
chingling	sinnoh4	82
chimecho	sinnoh4	83
stunky	sinnoh4	84
skuntank	sinnoh4	85
meditite	sinnoh4	86
medicham	sinnoh4	87
bronzor	sinnoh4	88
bronzong	sinnoh4	89
ponyta	sinnoh4	90
rapidash	sinnoh4	91
bonsly	sinnoh4	92
sudowoodo	sinnoh4	93
mime jr.	sinnoh4	94
mr. mime	sinnoh4	95
happiny	sinnoh4	96
chansey	sinnoh4	97
blissey	sinnoh4	98
cleffa	sinnoh4	99
clefairy	sinnoh4	100
clefable	sinnoh4	101
chatot	sinnoh4	102
pichu	sinnoh4	103
pikachu	sinnoh4	104
raichu	sinnoh4	105
hoothoot	sinnoh4	106
noctowl	sinnoh4	107
spiritomb	sinnoh4	108
gible	sinnoh4	109
gabite	sinnoh4	110
garchomp	sinnoh4	111
munchlax	sinnoh4	112
snorlax	sinnoh4	113
unown	sinnoh4	114
riolu	sinnoh4	115
lucario	sinnoh4	116
wooper	sinnoh4	117
quagsire	sinnoh4	118
wingull	sinnoh4	119
pelipper	sinnoh4	120
girafarig	sinnoh4	121
hippopotas	sinnoh4	122
hippowdon	sinnoh4	123
azurill	sinnoh4	124
marill	sinnoh4	125
azumarill	sinnoh4	126
skorupi	sinnoh4	127
drapion	sinnoh4	128
croagunk	sinnoh4	129
toxicroak	sinnoh4	130
carnivine	sinnoh4	131
remoraid	sinnoh4	132
octillery	sinnoh4	133
finneon	sinnoh4	134
lumineon	sinnoh4	135
tentacool	sinnoh4	136
tentacruel	sinnoh4	137
feebas	sinnoh4	138
milotic	sinnoh4	139
mantyke	sinnoh4	140
mantine	sinnoh4	141
snover	sinnoh4	142
abomasnow	sinnoh4	143
sneasel	sinnoh4	144
weavile	sinnoh4	145
uxie	sinnoh4	146
mesprit	sinnoh4	147
azelf	sinnoh4	148
dialga	sinnoh4	149
palkia	sinnoh4	150
manaphy	sinnoh4	151
turtwig	newsinnoh4	1
grotle	newsinnoh4	2
torterra	newsinnoh4	3
chimchar	newsinnoh4	4
monferno	newsinnoh4	5
infernape	newsinnoh4	6
piplup	newsinnoh4	7
prinplup	newsinnoh4	8
empoleon	newsinnoh4	9
starly	newsinnoh4	10
staravia	newsinnoh4	11
staraptor	newsinnoh4	12
bidoof	newsinnoh4	13
bibarel	newsinnoh4	14
kricketot	newsinnoh4	15
kricketune	newsinnoh4	16
shinx	newsinnoh4	17
luxio	newsinnoh4	18
luxray	newsinnoh4	19
abra	newsinnoh4	20
kadabra	newsinnoh4	21
alakazam	newsinnoh4	22
magikarp	newsinnoh4	23
gyarados	newsinnoh4	24
budew	newsinnoh4	25
roselia	newsinnoh4	26
roserade	newsinnoh4	27
zubat	newsinnoh4	28
golbat	newsinnoh4	29
crobat	newsinnoh4	30
geodude	newsinnoh4	31
graveler	newsinnoh4	32
golem	newsinnoh4	33
onix	newsinnoh4	34
steelix	newsinnoh4	35
cranidos	newsinnoh4	36
rampardos	newsinnoh4	37
shieldon	newsinnoh4	38
bastiodon	newsinnoh4	39
machop	newsinnoh4	40
machoke	newsinnoh4	41
machamp	newsinnoh4	42
psyduck	newsinnoh4	43
golduck	newsinnoh4	44
burmy	newsinnoh4	45
wormadam	newsinnoh4	46
mothim	newsinnoh4	47
wurmple	newsinnoh4	48
silcoon	newsinnoh4	49
beautifly	newsinnoh4	50
cascoon	newsinnoh4	51
dustox	newsinnoh4	52
combee	newsinnoh4	53
vespiquen	newsinnoh4	54
pachirisu	newsinnoh4	55
buizel	newsinnoh4	56
floatzel	newsinnoh4	57
cherubi	newsinnoh4	58
cherrim	newsinnoh4	59
shellos	newsinnoh4	60
gastrodon	newsinnoh4	61
heracross	newsinnoh4	62
aipom	newsinnoh4	63
ambipom	newsinnoh4	64
drifloon	newsinnoh4	65
drifblim	newsinnoh4	66
buneary	newsinnoh4	67
lopunny	newsinnoh4	68
gastly	newsinnoh4	69
haunter	newsinnoh4	70
gengar	newsinnoh4	71
misdreavus	newsinnoh4	72
mismagius	newsinnoh4	73
murkrow	newsinnoh4	74
honchkrow	newsinnoh4	75
glameow	newsinnoh4	76
purugly	newsinnoh4	77
goldeen	newsinnoh4	78
seaking	newsinnoh4	79
barboach	newsinnoh4	80
whiscash	newsinnoh4	81
chingling	newsinnoh4	82
chimecho	newsinnoh4	83
stunky	newsinnoh4	84
skuntank	newsinnoh4	85
meditite	newsinnoh4	86
medicham	newsinnoh4	87
bronzor	newsinnoh4	88
bronzong	newsinnoh4	89
ponyta	newsinnoh4	90
rapidash	newsinnoh4	91
bonsly	newsinnoh4	92
sudowoodo	newsinnoh4	93
mime jr.	newsinnoh4	94
mr. mime	newsinnoh4	95
happiny	newsinnoh4	96
chansey	newsinnoh4	97
blissey	newsinnoh4	98
cleffa	newsinnoh4	99
clefairy	newsinnoh4	100
clefable	newsinnoh4	101
chatot	newsinnoh4	102
pichu	newsinnoh4	103
pikachu	newsinnoh4	104
raichu	newsinnoh4	105
hoothoot	newsinnoh4	106
noctowl	newsinnoh4	107
spiritomb	newsinnoh4	108
gible	newsinnoh4	109
gabite	newsinnoh4	110
garchomp	newsinnoh4	111
munchlax	newsinnoh4	112
snorlax	newsinnoh4	113
unown	newsinnoh4	114
riolu	newsinnoh4	115
lucario	newsinnoh4	116
wooper	newsinnoh4	117
quagsire	newsinnoh4	118
wingull	newsinnoh4	119
pelipper	newsinnoh4	120
girafarig	newsinnoh4	121
hippopotas	newsinnoh4	122
hippowdon	newsinnoh4	123
azurill	newsinnoh4	124
marill	newsinnoh4	125
azumarill	newsinnoh4	126
skorupi	newsinnoh4	127
drapion	newsinnoh4	128
croagunk	newsinnoh4	129
toxicroak	newsinnoh4	130
carnivine	newsinnoh4	131
remoraid	newsinnoh4	132
octillery	newsinnoh4	133
finneon	newsinnoh4	134
lumineon	newsinnoh4	135
tentacool	newsinnoh4	136
tentacruel	newsinnoh4	137
feebas	newsinnoh4	138
milotic	newsinnoh4	139
mantyke	newsinnoh4	140
mantine	newsinnoh4	141
snover	newsinnoh4	142
abomasnow	newsinnoh4	143
sneasel	newsinnoh4	144
weavile	newsinnoh4	145
uxie	newsinnoh4	146
mesprit	newsinnoh4	147
azelf	newsinnoh4	148
dialga	newsinnoh4	149
palkia	newsinnoh4	150
manaphy	newsinnoh4	151
rotom	newsinnoh4	152
gligar	newsinnoh4	153
gliscor	newsinnoh4	154
nosepass	newsinnoh4	155
probopass	newsinnoh4	156
ralts	newsinnoh4	157
kirlia	newsinnoh4	158
gardevoir	newsinnoh4	159
gallade	newsinnoh4	160
lickitung	newsinnoh4	161
lickilicky	newsinnoh4	162
eevee	newsinnoh4	163
vaporeon	newsinnoh4	164
jolteon	newsinnoh4	165
flareon	newsinnoh4	166
espeon	newsinnoh4	167
umbreon	newsinnoh4	168
leafeon	newsinnoh4	169
glaceon	newsinnoh4	170
swablu	newsinnoh4	171
altaria	newsinnoh4	172
togepi	newsinnoh4	173
togetic	newsinnoh4	174
togekiss	newsinnoh4	175
houndour	newsinnoh4	176
houndoom	newsinnoh4	177
magnemite	newsinnoh4	178
magneton	newsinnoh4	179
magnezone	newsinnoh4	180
tangela	newsinnoh4	181
tangrowth	newsinnoh4	182
yanma	newsinnoh4	183
yanmega	newsinnoh4	184
tropius	newsinnoh4	185
rhyhorn	newsinnoh4	186
rhydon	newsinnoh4	187
rhyperior	newsinnoh4	188
duskull	newsinnoh4	189
dusclops	newsinnoh4	190
dusknoir	newsinnoh4	191
porygon	newsinnoh4	192
porygon2	newsinnoh4	193
porygon-z	newsinnoh4	194
scyther	newsinnoh4	195
scizor	newsinnoh4	196
elekid	newsinnoh4	197
electabuzz	newsinnoh4	198
electivire	newsinnoh4	199
magby	newsinnoh4	200
magmar	newsinnoh4	201
magmortar	newsinnoh4	202
swinub	newsinnoh4	203
piloswine	newsinnoh4	204
mamoswine	newsinnoh4	205
snorunt	newsinnoh4	206
glalie	newsinnoh4	207
froslass	newsinnoh4	208
absol	newsinnoh4	209
giratina	newsinnoh4	210
chikorita	johto4	1
bayleef	johto4	2
meganium	johto4	3
cyndaquil	johto4	4
quilava	johto4	5
typhlosion	johto4	6
totodile	johto4	7
croconaw	johto4	8
feraligatr	johto4	9
pidgey	johto4	10
pidgeotto	johto4	11
pidgeot	johto4	12
spearow	johto4	13
fearow	johto4	14
hoothoot	johto4	15
noctowl	johto4	16
rattata	johto4	17
raticate	johto4	18
sentret	johto4	19
furret	johto4	20
pichu	johto4	21
pikachu	johto4	22
raichu	johto4	23
caterpie	johto4	24
metapod	johto4	25
butterfree	johto4	26
weedle	johto4	27
kakuna	johto4	28
beedrill	johto4	29
ledyba	johto4	30
ledian	johto4	31
spinarak	johto4	32
ariados	johto4	33
geodude	johto4	34
graveler	johto4	35
golem	johto4	36
zubat	johto4	37
golbat	johto4	38
crobat	johto4	39
cleffa	johto4	40
clefairy	johto4	41
clefable	johto4	42
igglybuff	johto4	43
jigglypuff	johto4	44
wigglytuff	johto4	45
togepi	johto4	46
togetic	johto4	47
sandshrew	johto4	48
sandslash	johto4	49
ekans	johto4	50
arbok	johto4	51
dunsparce	johto4	52
mareep	johto4	53
flaaffy	johto4	54
ampharos	johto4	55
wooper	johto4	56
quagsire	johto4	57
gastly	johto4	58
haunter	johto4	59
gengar	johto4	60
unown	johto4	61
onix	johto4	62
steelix	johto4	63
bellsprout	johto4	64
weepinbell	johto4	65
victreebel	johto4	66
hoppip	johto4	67
skiploom	johto4	68
jumpluff	johto4	69
paras	johto4	70
parasect	johto4	71
poliwag	johto4	72
poliwhirl	johto4	73
poliwrath	johto4	74
politoed	johto4	75
magikarp	johto4	76
gyarados	johto4	77
goldeen	johto4	78
seaking	johto4	79
slowpoke	johto4	80
slowbro	johto4	81
slowking	johto4	82
oddish	johto4	83
gloom	johto4	84
vileplume	johto4	85
bellossom	johto4	86
drowzee	johto4	87
hypno	johto4	88
abra	johto4	89
kadabra	johto4	90
alakazam	johto4	91
ditto	johto4	92
pineco	johto4	93
forretress	johto4	94
nidoran_f	johto4	95
nidorina	johto4	96
nidoqueen	johto4	97
nidoran_m	johto4	98
nidorino	johto4	99
nidoking	johto4	100
yanma	johto4	101
yanmega	johto4	102
sunkern	johto4	103
sunflora	johto4	104
exeggcute	johto4	105
exeggutor	johto4	106
sudowoodo	johto4	107
wobbuffet	johto4	108
venonat	johto4	109
venomoth	johto4	110
scyther	johto4	111
scizor	johto4	112
pinsir	johto4	113
heracross	johto4	114
koffing	johto4	115
weezing	johto4	116
grimer	johto4	117
muk	johto4	118
magnemite	johto4	119
magneton	johto4	120
voltorb	johto4	121
electrode	johto4	122
aipom	johto4	123
ambipom	johto4	124
snubbull	johto4	125
granbull	johto4	126
vulpix	johto4	127
ninetales	johto4	128
growlithe	johto4	129
arcanine	johto4	130
stantler	johto4	131
marill	johto4	132
azumarill	johto4	133
diglett	johto4	134
dugtrio	johto4	135
mankey	johto4	136
primeape	johto4	137
meowth	johto4	138
persian	johto4	139
psyduck	johto4	140
golduck	johto4	141
machop	johto4	142
machoke	johto4	143
machamp	johto4	144
tyrogue	johto4	145
hitmonlee	johto4	146
hitmonchan	johto4	147
hitmontop	johto4	148
girafarig	johto4	149
tauros	johto4	150
miltank	johto4	151
magby	johto4	152
magmar	johto4	153
smoochum	johto4	154
jynx	johto4	155
elekid	johto4	156
electabuzz	johto4	157
mr. mime	johto4	158
smeargle	johto4	159
farfetch'd	johto4	160
natu	johto4	161
xatu	johto4	162
qwilfish	johto4	163
tentacool	johto4	164
tentacruel	johto4	165
krabby	johto4	166
kingler	johto4	167
shuckle	johto4	168
staryu	johto4	169
starmie	johto4	170
shellder	johto4	171
cloyster	johto4	172
corsola	johto4	173
remoraid	johto4	174
octillery	johto4	175
chinchou	johto4	176
lanturn	johto4	177
seel	johto4	178
dewgong	johto4	179
lickitung	johto4	180
lickilicky	johto4	181
tangela	johto4	182
tangrowth	johto4	183
eevee	johto4	184
vaporeon	johto4	185
jolteon	johto4	186
flareon	johto4	187
espeon	johto4	188
umbreon	johto4	189
horsea	johto4	190
seadra	johto4	191
kingdra	johto4	192
gligar	johto4	193
delibird	johto4	194
swinub	johto4	195
piloswine	johto4	196
mamoswine	johto4	197
teddiursa	johto4	198
ursaring	johto4	199
phanpy	johto4	200
donphan	johto4	201
mantine	johto4	202
skarmory	johto4	203
doduo	johto4	204
dodrio	johto4	205
ponyta	johto4	206
rapidash	johto4	207
cubone	johto4	208
marowak	johto4	209
kangaskhan	johto4	210
rhyhorn	johto4	211
rhydon	johto4	212
murkrow	johto4	213
houndour	johto4	214
houndoom	johto4	215
slugma	johto4	216
magcargo	johto4	217
sneasel	johto4	218
misdreavus	johto4	219
porygon	johto4	220
porygon2	johto4	221
chansey	johto4	222
blissey	johto4	223
lapras	johto4	224
omanyte	johto4	225
omastar	johto4	226
kabuto	johto4	227
kabutops	johto4	228
aerodactyl	johto4	229
snorlax	johto4	230
bulbasaur	johto4	231
ivysaur	johto4	232
venusaur	johto4	233
charmander	johto4	234
charmeleon	johto4	235
charizard	johto4	236
squirtle	johto4	237
wartortle	johto4	238
blastoise	johto4	239
articuno	johto4	240
zapdos	johto4	241
moltres	johto4	242
raikou	johto4	243
entei	johto4	244
suicune	johto4	245
dratini	johto4	246
dragonair	johto4	247
dragonite	johto4	248
larvitar	johto4	249
pupitar	johto4	250
tyranitar	johto4	251
lugia	johto4	252
ho-oh	johto4	253
mewtwo	johto4	254
mew	johto4	255
celebi	johto4	256
bulbasaur	national5	1
ivysaur	national5	2
venusaur	national5	3
charmander	national5	4
charmeleon	national5	5
charizard	national5	6
squirtle	national5	7
wartortle	national5	8
blastoise	national5	9
caterpie	national5	10
metapod	national5	11
butterfree	national5	12
weedle	national5	13
kakuna	national5	14
beedrill	national5	15
pidgey	national5	16
pidgeotto	national5	17
pidgeot	national5	18
rattata	national5	19
raticate	national5	20
spearow	national5	21
fearow	national5	22
ekans	national5	23
arbok	national5	24
pikachu	national5	25
raichu	national5	26
sandshrew	national5	27
sandslash	national5	28
nidoran_f	national5	29
nidorina	national5	30
nidoqueen	national5	31
nidoran_m	national5	32
nidorino	national5	33
nidoking	national5	34
clefairy	national5	35
clefable	national5	36
vulpix	national5	37
ninetales	national5	38
jigglypuff	national5	39
wigglytuff	national5	40
zubat	national5	41
golbat	national5	42
